800
500
85,75,98,24,79,35,72,5,66,9,40,54,45,32,35,39,87,42,78,94,97,88,70,58,17,55,56,76,48,11,62,85,86,60,9,17,47,82,23,65,91,63,19,88,95,6,79,35,48,10,81,98,98,52,56,68,7,12,96,7,75,58,93,61,70,2,79,18,84,54,83,28,69,55,68,16,61,48,51,62,58,33,60,8,85,68,76,44,33,72,52,8,82,97,70,53,99,49,71,84,55,6,64,24,61,32,40,75,32,92,37,90,77,49,99,14,17,27,58,50,0,62,59,82,59,81,87,59,30,58,95,85,65,11,61,78,43,1,53,76,93,42,18,22,91,69,36,9,97,47,11,97,9,70,31,21,51,19,80,33,29,27,70,46,38,31,77,33,33,30,61,78,73,32,1,16,1,89,25,98,36,37,47,46,59,79,67,63,50,99,96,31,26,19,30,16,2,7,1,35,37,15,66,62,47,19,79,48,8,56,99,45,45,46,91,57,77,10,20,79,9,68,11,87,87,41,55,90,48,8,77,37,23,95,52,70,14,31,71,23,39,70,68,37,68,11,94,46,21,14,25,82,34,88,21,22,29,76,64,29,84,93,67,60,89,19,30,3,2,53,78,93,75,46,30,44,9,24,42,82,90,19,64,25,8,37,99,37,65,15,19,2,8,86,62,49,57,44,53,11,98,83,4,25,82,35,69,91,11,63,74,2,83,90,79,91,80,78,80,45,45,99,47,5,37,9,55,94,54,60,5,4,43,10,29,25,97,51,17,8,14,43,10,97,85,89,40,65,19,21,11,64,72,10,22,10,20,77,56,26,37,14,30,32,76,11,58,73,14,27,81,29,22,44,78,7,85,71,25,57,92,88,73,64,98,95,26,70,72,83,96,61,97,78,94,73,42,4,98,56,83,79,85,5,75,16,64,61,87,89,70,31,29,43,47,28,39,74,98,63,57,47,25,6,25,71,79,67,27,77,24,10,8,61,67,84,29,31,97,68,73,67,99,2,62,47,30,1,21,81,17,30,28,94,36,5,65,67,73,44,96,49,54,56,62,21,92,92,4,89,60,77,8,12,80,71,59,62,24,32,95,93,62,23,87,50,29,4,17,54,48,65,55,2,21,17,75,14,61,80
55,22,57,16,86,89,39,45,4,15,29,99,9,43,75,96,93,56,1,62,62,49,27,17,4,0,34,79,66,96,11,74,70,21,90,56,62,81,53,66,96,82,18,57,25,45,54,70,1,7,32,63,8,11,80,12,63,66,44,30,14,55,56,84,28,46,92,91,79,45,57,27,79,27,85,56,72,91,26,25,50,10,40,58,21,72,23,85,39,67,67,53,74,23,90,3,21,82,94,0,80,3,79,11,83,64,68,7,7,94,33,57,57,73,16,78,46,39,15,37,58,34,42,32,9,32,87,30,67,81,82,99,37,62,10,20,78,78,27,86,25,12,95,82,38,11,12,36,2,80,73,60,14,67,45,24,52,32,6,19,66,89,18,3,3,28,75,33,59,54,19,36,19,15,70,57,78,82,93,81,14,18,93,29,37,38,5,89,23,11,8,89,52,78,44,7,59,71,41,18,25,60,6,96,27,76,53,58,58,98,91,73,68,84,54,58,75,11,47,98,22,8,87,27,86,83,34,97,54,75,67,31,88,73,28,67,49,33,25,60,84,68,85,4,53,91,62,28,2,10,78,76,70,17,3,56,0,38,6,54,65,73,37,53,47,17,73,48,51,98,8,87,67,45,91,72,36,6,52,38,68,30,15,38,47,70,46,99,60,52,5,26,26,42,31,25,12,4,73,15,3,34,2,22,79,45,46,68,3,98,58,71,80,25,61,79,96,8,78,56,12,35,34,90,77,66,15,41,70,41,56,25,75,58,47,6,56,45,74,59,43,33,83,75,58,44,54,6,4,84,15,17,19,49,59,97,15,27,90,86,68,47,11,95,57,11,53,13,56,80,25,52,65,60,27,75,56,34,82,61,18,97,30,38,46,89,87,14,68,77,0,36,24,63,83,82,74,89,47,83,69,24,87,34,84,14,9,41,0,43,54,19,92,84,57,91,25,44,5,94,21,5,82,98,20,18,80,95,7,79,30,76,56,17,62,92,83,23,85,36,67,39,55,11,75,12,2,53,8,7,47,29,64,81,27,85,99,59,32,58,91,14,34,47,83,48,39,18,72,25,54,91,64,9,2,92,73,57,45,81,64,44,11,81,25,90,66,77,50,50,35,41,64,22,88,47,70,79,65,94
4,72,37,21,81,40,13,55,49,10,36,65,54,99,46,31,90,64,8,92,66,96,85,30,18,25,29,40,4,47,87,9,19,24,82,52,16,47,7,65,57,96,31,63,95,29,94,37,46,55,29,12,51,14,95,21,39,24,13,96,23,0,5,94,77,39,47,93,86,6,11,43,2,42,6,50,23,52,39,21,7,69,34,10,35,29,83,27,5,49,23,81,49,80,75,26,19,22,72,5,29,83,0,83,77,58,85,0,62,25,22,22,46,8,32,81,89,68,60,46,17,83,27,18,15,3,97,34,25,69,91,6,52,43,42,81,53,27,81,16,52,55,38,50,15,22,84,4,90,44,51,59,80,78,78,95,33,75,30,11,96,73,69,48,17,11,29,70,39,62,38,43,70,76,94,85,51,78,42,93,74,45,53,54,75,83,50,9,58,32,20,54,57,89,54,26,53,35,49,92,49,87,87,19,16,33,57,67,63,99,12,38,44,65,92,71,0,94,80,10,26,52,16,36,94,70,62,47,57,11,91,7,99,78,78,15,12,87,34,75,86,98,65,82,64,58,54,16,4,86,27,83,39,43,19,33,66,81,32,23,93,23,82,44,1,61,59,65,48,45,93,87,43,58,21,59,68,27,76,73,66,55,56,5,98,75,90,64,8,74,40,1,97,22,45,98,35,56,16,36,53,9,75,49,19,48,8,88,76,36,61,42,91,69,99,42,96,41,6,4,15,46,58,64,21,55,14,8,64,30,44,17,91,19,66,11,68,27,99,96,15,12,90,59,33,41,1,29,82,59,85,49,58,95,13,31,51,27,39,15,10,84,84,1,55,3,12,75,82,11,71,49,75,13,8,8,54,61,89,88,73,27,89,31,22,54,62,25,82,53,92,92,37,77,45,45,32,58,20,14,21,44,15,97,9,76,57,64,37,99,4,62,26,94,93,48,48,7,26,82,61,18,26,50,95,72,95,27,82,68,93,3,64,9,52,73,37,10,89,74,61,94,89,87,40,34,87,88,42,13,23,55,32,49,57,79,73,5,59,55,73,52,59,89,13,63,62,50,25,4,77,86,50,66,73,90,0,13,30,94,26,53,1,10,55,59,90,28,16,49,36,89,53,47,30,67,10,44,69,36
48,98,74,98,16,0,40,69,13,71,15,91,24,17,2,31,28,92,60,44,41,96,85,94,43,15,13,5,59,35,93,60,85,68,10,2,68,51,71,33,22,38,24,98,55,26,30,35,18,90,79,11,38,16,58,33,31,71,90,43,58,84,55,44,52,65,98,72,16,21,5,38,59,29,37,67,56,67,2,26,9,34,38,99,50,96,84,34,19,74,29,30,10,84,74,62,49,24,86,66,45,91,56,56,73,93,23,29,12,78,7,73,12,45,72,14,93,8,0,65,83,29,95,93,65,21,8,67,45,46,33,90,38,41,46,63,87,22,44,99,0,51,73,12,49,97,78,42,6,79,59,41,60,54,86,26,75,94,93,20,93,78,62,83,71,9,46,58,83,90,58,83,93,83,47,42,80,25,37,38,56,96,79,17,51,66,95,78,12,40,99,5,70,61,88,93,22,86,52,5,76,62,88,22,45,87,64,77,13,53,16,21,50,47,90,53,13,85,31,78,77,82,83,99,96,24,93,18,10,45,76,39,7,16,61,4,4,77,33,69,31,49,90,33,49,81,38,14,18,21,92,48,4,28,47,0,52,92,70,14,89,98,5,48,15,66,4,71,44,38,40,27,87,30,60,88,63,98,3,82,71,95,30,75,23,29,27,27,22,50,94,63,48,99,12,63,66,16,34,62,54,26,89,94,57,1,82,72,51,37,54,22,33,36,50,8,66,77,88,40,27,82,55,28,81,67,91,99,36,78,13,42,56,54,88,65,7,23,38,58,60,92,33,45,81,83,54,47,12,42,39,92,76,94,20,57,14,63,9,50,93,74,44,50,29,85,67,36,8,5,47,20,50,80,66,31,15,72,30,79,66,69,71,42,63,43,51,77,59,60,79,4,87,76,6,16,61,74,4,21,79,51,93,81,83,59,12,50,83,42,30,49,63,53,91,27,97,43,56,8,55,88,12,42,16,19,10,77,93,15,50,24,18,43,58,2,55,70,52,38,65,34,88,28,88,79,7,37,74,64,45,82,4,9,76,20,28,87,49,73,54,99,50,72,94,8,26,49,30,31,88,95,65,28,76,53,59,83,42,34,99,39,68,3,49,44,75,29,31,24,55,37,75,5,10,22,65,88,71,95
19,11,43,37,91,71,42,51,54,85,37,6,24,5,61,25,49,37,55,33,13,10,22,89,67,84,63,32,73,86,79,44,50,74,81,41,45,24,92,52,9,81,10,85,86,71,11,88,60,18,73,74,28,95,15,95,80,78,79,53,64,10,97,14,85,31,56,82,55,0,86,16,82,96,53,20,68,16,60,28,34,33,54,62,29,69,9,61,47,40,66,64,3,15,30,88,46,86,22,53,39,9,21,73,57,75,45,77,91,6,58,26,39,12,40,20,82,2,33,81,94,99,97,97,15,28,37,13,66,12,67,5,73,88,30,30,63,76,8,7,82,18,85,73,30,77,46,64,31,79,98,78,31,95,75,46,23,65,11,90,77,78,47,2,67,78,32,82,6,92,41,88,10,78,13,93,56,59,57,39,91,55,17,22,3,93,20,26,10,31,68,39,62,68,41,81,46,25,15,52,70,57,92,32,35,57,25,43,69,35,83,60,90,0,34,93,45,6,72,55,89,40,46,51,8,87,84,6,65,0,10,35,57,54,67,44,12,45,88,81,80,71,93,22,23,79,68,69,85,40,76,26,32,23,78,93,62,62,51,27,14,62,14,71,68,34,68,80,31,56,13,11,79,6,33,2,85,53,71,22,93,0,49,78,23,79,71,85,93,22,65,8,36,31,31,5,65,99,37,96,55,3,59,34,9,45,89,47,98,12,21,92,12,70,22,35,1,93,73,95,67,90,3,4,21,34,61,39,34,50,35,41,53,47,28,15,92,17,62,90,81,83,34,94,6,56,81,7,1,54,2,69,44,57,25,18,44,86,57,30,36,44,71,42,91,51,57,35,20,19,26,2,54,12,96,12,21,77,20,22,84,74,43,80,84,68,98,28,6,55,10,95,52,81,37,43,85,94,79,5,65,57,7,71,21,55,84,42,85,56,17,69,30,12,49,66,81,0,94,39,7,4,34,59,38,71,55,23,17,34,80,34,43,88,6,16,95,42,59,80,98,28,49,80,40,51,47,73,51,41,13,58,98,47,70,88,71,25,63,88,11,43,23,54,83,81,70,79,23,81,59,21,61,61,1,2,64,48,27,15,42,40,25,92,88,95,80,11,72,95,99,83,38,74,89,22,55,12,1,30
45,12,51,7,25,5,61,89,5,88,56,99,29,82,91,69,29,23,80,54,18,31,37,9,58,79,31,65,91,84,96,36,48,99,95,74,4,56,63,62,45,72,61,26,6,5,47,35,28,79,41,99,10,79,8,68,10,91,34,1,27,82,89,75,81,85,1,38,41,17,0,38,89,61,16,95,66,63,82,47,42,24,46,5,55,6,25,65,49,11,18,76,93,7,3,27,44,57,65,38,26,65,76,15,26,45,62,45,60,96,92,55,72,90,60,27,48,37,44,97,49,14,25,94,22,80,21,66,89,38,56,15,3,85,82,82,30,44,27,42,41,71,97,65,13,9,45,61,47,89,10,48,4,87,94,78,67,16,96,9,54,53,24,10,38,7,92,20,3,71,62,96,94,60,62,7,21,7,68,20,48,30,68,4,17,63,82,36,31,31,45,37,36,22,47,74,81,91,46,84,14,8,81,8,20,95,67,42,2,87,62,50,17,83,7,34,98,89,23,29,72,20,18,8,42,18,34,23,9,80,60,76,41,41,36,61,88,4,55,90,91,18,92,9,53,99,95,51,41,70,32,13,91,50,74,85,20,8,9,82,41,69,58,82,62,94,43,50,50,51,92,42,21,36,3,74,36,50,77,29,21,9,94,12,11,68,97,32,77,58,14,18,79,24,52,41,70,47,43,21,98,35,15,19,72,18,45,60,68,22,41,89,83,35,53,95,4,3,79,81,61,45,51,41,21,3,34,91,50,78,64,49,65,79,20,89,97,66,1,66,88,42,7,24,78,61,71,34,64,50,67,77,47,18,18,68,73,5,11,75,35,76,24,52,55,97,94,5,63,95,23,3,90,30,79,20,43,50,54,59,52,21,89,99,91,59,19,64,64,31,39,99,59,16,4,66,65,98,71,80,93,94,35,35,77,15,55,72,65,61,32,18,82,21,69,25,32,89,41,97,72,81,48,83,49,52,49,66,50,21,46,96,67,81,31,44,96,87,69,62,0,53,32,83,26,1,8,58,90,2,55,14,83,4,97,84,8,47,50,59,20,48,7,87,29,38,84,26,77,53,40,78,58,72,13,84,25,73,42,16,75,98,82,10,54,80,46,14,79,48,25,99,96,32,38,26,71,74,4,0
79,44,30,37,68,43,21,93,17,64,61,44,14,44,55,20,76,53,86,7,2,12,58,98,44,96,24,67,23,28,20,2,24,50,92,44,46,13,38,15,29,99,59,95,95,66,67,23,20,54,30,22,66,88,20,62,37,97,82,12,77,54,14,2,4,6,46,50,72,36,65,1,88,77,49,35,43,16,59,15,22,41,37,88,30,10,3,19,7,37,31,36,91,97,38,95,56,37,98,28,25,15,81,13,44,30,49,40,99,60,55,21,1,45,62,83,55,17,2,14,54,85,2,45,83,41,92,39,30,42,19,55,10,0,21,54,83,70,94,82,30,50,55,83,47,17,67,54,34,21,20,40,7,22,37,90,15,82,81,45,24,0,53,34,0,74,41,35,96,35,17,78,37,25,61,84,42,80,90,29,2,10,21,9,33,59,51,48,41,84,94,17,84,99,4,36,73,45,72,21,32,41,99,22,66,12,6,61,93,97,42,47,7,63,56,92,22,59,41,15,43,87,33,79,86,89,15,11,34,39,32,18,33,83,40,99,47,99,12,92,48,54,39,7,18,47,0,40,6,41,8,1,28,41,80,66,82,48,77,68,87,61,86,20,96,27,72,43,78,84,36,26,39,27,33,57,75,33,49,81,26,57,83,54,50,15,72,32,63,1,0,3,62,39,23,10,18,47,6,96,32,94,22,23,21,7,80,96,41,81,30,67,39,65,74,41,80,98,74,96,0,26,99,14,65,74,25,83,22,83,31,6,77,5,29,50,13,61,47,6,42,29,73,33,94,99,75,26,50,49,22,50,27,73,64,45,48,41,80,22,76,12,80,53,17,9,4,30,70,3,36,64,32,62,98,78,13,73,4,63,74,79,65,1,52,82,46,52,23,79,74,52,91,54,5,8,15,61,91,37,16,79,2,0,93,0,78,7,25,35,22,99,14,88,52,66,70,51,71,45,30,45,97,21,52,55,81,19,68,24,57,37,4,11,37,49,11,68,56,88,3,31,87,69,19,39,87,41,90,58,38,72,56,88,93,8,95,27,79,63,51,88,52,7,99,42,57,62,10,65,50,65,96,37,34,67,29,21,60,71,80,99,44,36,87,89,96,82,16,27,97,20,16,2,27,15,44,36,78,6
2,28,71,98,18,57,18,99,78,78,70,10,77,14,98,16,4,46,50,72,74,0,92,90,2,20,5,98,56,35,4,10,16,27,61,86,84,79,85,14,9,55,77,87,22,75,55,78,74,58,2,48,10,95,38,64,67,95,62,75,83,66,86,99,45,47,37,29,78,22,95,87,29,72,26,3,0,34,33,74,92,36,22,2,31,12,66,98,59,80,73,42,98,11,93,43,10,30,72,88,52,19,76,82,92,54,37,92,88,71,66,80,7,40,34,38,52,52,88,11,32,13,54,30,77,47,73,87,78,97,76,82,17,4,16,9,58,54,53,99,25,71,79,32,11,66,22,15,18,62,26,51,75,32,81,4,32,7,92,62,4,20,44,73,24,13,34,34,67,87,33,92,10,65,76,21,31,50,36,49,12,15,52,39,99,86,44,31,93,88,45,49,8,42,23,32,55,9,18,22,49,52,66,59,17,94,33,0,44,69,49,8,36,54,99,88,40,95,71,85,83,17,86,43,59,61,27,14,71,46,88,20,98,6,79,67,0,12,67,96,34,68,56,22,22,7,10,14,3,82,99,38,51,86,82,10,99,61,76,70,7,64,42,57,70,22,24,22,86,91,18,72,60,26,47,34,33,57,49,36,91,0,27,42,38,61,4,38,22,80,60,82,96,3,39,18,77,64,92,63,7,62,88,19,88,35,54,22,44,55,10,36,7,89,30,46,50,35,36,25,67,96,7,16,51,98,86,28,62,79,44,70,41,32,89,30,67,95,4,11,50,14,99,58,56,30,56,58,17,44,83,84,92,42,0,44,41,39,72,55,18,16,25,11,0,67,93,19,62,97,83,65,64,82,75,20,64,31,78,81,27,14,66,19,8,18,63,1,57,88,57,27,56,34,39,57,1,32,76,16,82,59,81,46,94,8,18,58,91,48,40,18,14,58,37,23,76,53,24,86,93,33,13,49,68,52,58,21,37,87,37,19,46,70,17,92,78,87,51,69,35,43,87,50,53,77,25,81,82,1,67,75,35,33,76,55,37,35,76,74,22,66,45,20,36,62,65,67,1,16,36,37,11,76,39,64,5,64,45,87,65,65,62,52,98,90,7,35,25,84,62,99,2,7,20,38,22,85,5,23
53,94,12,16,70,51,32,75,67,29,14,85,94,28,37,44,18,97,80,44,33,94,95,35,53,67,73,75,4,31,51,57,77,15,25,99,19,57,26,86,39,40,71,33,68,61,78,86,58,10,82,91,56,78,26,9,45,51,37,50,34,88,59,11,55,37,10,74,46,88,61,85,28,84,71,96,45,49,35,3,11,69,94,67,99,72,28,97,24,65,99,58,5,10,22,61,47,32,35,94,73,48,31,1,33,2,50,78,3,37,34,66,6,28,33,6,1,14,55,77,79,54,35,85,64,9,98,12,94,33,58,67,34,41,68,67,44,18,97,47,7,31,14,14,12,99,72,65,13,27,42,93,33,29,30,97,39,28,61,33,13,71,0,47,13,20,14,57,91,64,56,98,95,22,64,59,22,36,24,87,15,18,32,0,0,62,98,91,42,11,76,56,83,28,55,48,48,22,57,39,86,13,38,33,88,2,93,10,91,69,49,58,40,82,59,40,96,9,83,39,20,59,47,55,87,2,55,35,76,12,27,62,78,17,48,66,71,93,28,14,62,77,73,54,59,84,94,56,93,29,47,65,88,94,73,27,48,80,15,77,93,42,39,23,59,39,41,82,32,69,97,95,98,22,49,58,6,96,66,51,25,65,16,66,11,41,93,11,22,8,88,67,2,80,90,13,19,31,96,52,52,93,99,50,15,0,60,73,96,78,24,74,43,92,92,6,34,85,18,8,46,6,75,48,38,17,62,58,0,58,10,52,3,61,2,70,61,15,43,10,93,19,36,89,11,28,95,97,65,65,5,11,24,32,60,62,49,74,20,49,84,82,53,39,43,8,9,57,23,4,67,68,75,3,57,86,31,53,84,96,70,41,60,94,74,72,57,23,46,29,25,82,12,78,21,7,86,82,16,61,38,83,30,13,38,87,99,21,92,35,70,63,77,30,57,51,2,66,26,0,96,51,82,60,82,3,19,20,37,36,82,75,19,12,88,10,51,87,31,44,75,53,59,4,35,68,55,37,35,33,89,31,37,71,43,19,26,62,39,63,98,73,38,70,85,26,80,37,66,63,33,93,69,92,97,4,12,4,42,47,37,83,30,74,7,73,45,85,36,37,49,34,10,39,56,48,18,88,37,36
52,70,29,21,14,78,25,26,82,19,26,19,55,56,46,62,82,43,47,18,80,48,4,91,88,13,39,58,1,76,94,53,98,75,26,64,53,4,90,87,75,68,58,82,25,4,44,7,0,44,77,80,92,33,23,32,46,62,90,48,90,36,53,40,63,32,4,68,88,47,55,63,15,14,46,40,70,42,99,70,86,28,51,31,62,74,63,8,89,6,8,31,94,62,72,58,94,28,26,82,75,34,97,91,48,95,83,18,90,83,89,76,63,92,59,25,18,23,86,59,81,94,91,75,8,15,85,54,43,64,88,19,98,86,62,46,33,45,16,23,80,57,52,44,49,11,21,20,86,7,79,67,54,22,43,62,37,80,17,33,44,5,4,42,43,66,88,77,63,5,52,96,62,56,40,64,68,13,84,54,73,15,74,27,38,17,89,75,97,58,60,94,64,64,36,59,82,25,36,46,82,41,42,96,97,34,12,65,99,48,72,72,64,46,99,2,15,41,29,64,99,90,58,15,54,95,75,89,72,63,35,6,4,29,54,2,63,67,19,62,15,43,87,79,41,86,33,8,27,63,73,79,5,83,94,11,30,69,0,2,33,35,60,89,16,15,43,79,34,15,94,1,58,33,33,52,19,66,60,99,81,85,78,86,69,24,98,99,46,98,54,79,86,14,20,2,81,64,34,67,31,80,69,41,13,54,93,84,20,6,83,54,91,13,40,60,38,90,12,84,41,66,15,79,32,87,33,66,51,67,85,34,99,54,76,12,60,69,97,33,75,32,87,19,46,79,79,36,22,43,72,63,61,87,42,94,74,75,12,78,95,97,12,94,4,88,59,64,10,8,97,37,92,36,56,90,16,88,26,90,83,50,53,45,37,47,39,64,74,3,94,21,0,58,68,56,47,27,21,9,87,70,98,79,59,7,70,27,95,48,17,78,99,70,75,88,69,66,4,95,69,98,17,22,57,85,78,56,64,99,65,51,22,15,30,81,22,52,8,69,53,77,0,52,99,75,40,68,42,97,63,11,95,32,33,52,17,12,60,81,63,25,32,37,93,15,70,15,19,30,85,72,7,85,76,6,60,69,26,2,66,42,66,61,74,51,66,92,15,26,25,79,4,10,68,97,77,39,12,96
21,97,21,29,82,97,87,95,66,14,49,32,56,15,46,82,67,12,26,82,90,52,13,94,14,34,91,91,73,4,39,46,53,60,75,88,10,15,83,76,81,84,61,89,0,59,71,19,71,98,53,61,2,67,8,16,1,99,7,26,55,46,72,9,59,0,49,69,67,84,97,48,68,10,37,20,69,60,39,92,58,93,6,60,12,14,76,13,65,35,91,21,34,15,82,93,67,31,14,34,15,11,82,83,22,71,4,91,32,95,36,42,88,42,55,52,8,83,17,73,71,8,94,5,76,76,98,43,59,64,78,74,75,12,10,49,36,66,93,20,13,29,62,54,71,69,6,79,53,24,52,24,84,99,81,60,27,31,4,87,95,34,61,70,46,23,72,82,41,65,2,55,94,17,9,17,86,15,48,91,91,52,67,76,51,48,88,79,31,92,66,26,26,79,49,25,55,21,7,96,86,62,3,80,31,12,97,69,80,45,61,23,97,80,51,1,81,40,80,12,84,98,91,11,29,40,88,84,61,47,33,47,9,36,79,92,1,28,62,33,25,75,56,74,55,8,75,88,0,7,53,84,57,44,47,87,84,35,71,97,83,4,96,44,41,75,37,94,55,51,27,80,26,83,6,33,43,82,22,43,41,27,80,99,71,27,86,55,63,9,4,98,14,0,94,7,27,83,1,82,34,80,14,60,15,20,46,11,54,20,54,48,47,86,47,18,14,85,25,29,94,29,27,60,81,73,19,8,57,72,42,91,52,56,4,68,28,50,79,35,70,85,83,69,72,82,87,38,67,64,67,13,93,46,74,74,19,93,34,28,66,76,20,70,84,76,90,64,78,69,99,0,7,82,69,31,16,56,21,83,72,88,49,17,34,23,43,5,68,77,34,34,53,6,5,89,82,47,53,60,69,53,12,76,87,81,59,56,89,80,39,61,20,88,78,6,63,21,11,32,98,97,18,3,3,75,44,37,23,97,49,92,2,61,20,42,42,79,98,31,11,89,44,31,30,22,89,93,43,0,25,93,98,96,48,53,71,92,91,94,42,40,38,44,2,58,38,96,89,36,80,0,26,24,83,56,47,72,1,42,25,27,88,75,75,88,28,46,33,71,93,27,12,31,71,66,90,62,14,79
98,94,32,76,71,67,32,70,92,34,64,17,13,52,92,88,93,72,86,26,44,79,53,8,11,76,26,53,38,40,32,89,87,16,65,58,84,50,28,28,84,92,45,49,97,89,89,42,61,75,68,57,55,73,65,18,1,91,71,92,84,55,81,23,24,98,81,60,48,61,88,84,53,33,33,2,74,22,44,35,98,64,45,5,89,10,23,91,54,46,35,90,1,68,13,25,66,46,85,15,7,25,99,12,58,85,15,32,7,11,20,57,76,65,62,65,27,85,8,33,83,43,23,85,63,88,62,30,34,0,97,41,25,48,54,84,33,21,68,93,32,40,50,60,57,13,78,37,50,38,70,86,82,94,71,45,82,33,27,17,85,24,10,11,25,64,47,58,37,15,51,70,8,54,82,17,19,60,54,21,99,25,7,33,71,30,30,5,16,10,74,1,34,85,12,11,1,59,70,39,27,73,9,35,79,43,52,98,4,59,72,55,84,79,88,55,10,70,12,78,80,87,79,67,72,92,78,73,51,0,12,30,74,73,65,5,17,70,4,73,81,28,28,65,7,68,72,69,38,84,47,19,71,27,38,95,71,16,69,74,17,33,5,43,59,22,48,76,44,52,49,25,32,29,90,40,97,14,61,87,99,61,58,22,40,96,18,11,13,39,85,82,24,42,25,83,65,73,11,9,78,12,35,10,41,77,2,38,92,64,78,43,77,36,17,17,33,87,80,46,26,17,28,3,60,5,86,77,78,98,86,56,10,73,19,4,51,21,94,95,37,72,90,14,9,7,83,42,47,63,40,25,33,20,28,93,25,15,22,3,65,8,12,75,34,31,79,85,4,74,32,42,98,74,8,7,33,92,49,80,7,41,6,40,61,34,85,86,1,7,42,66,68,54,94,2,37,25,39,41,51,71,35,50,97,44,57,30,88,59,11,95,0,17,88,62,51,73,48,5,33,42,71,1,96,65,3,33,43,42,27,94,65,62,44,62,58,54,92,46,13,55,94,65,72,82,27,76,7,28,81,40,70,4,93,19,22,96,4,65,90,31,59,7,46,56,21,56,10,66,55,75,21,49,40,46,31,68,22,90,48,55,31,70,59,24,89,81,73,94,98,15,77,58,23,75,66,96,32,28
62,87,3,36,36,43,82,19,63,56,9,63,11,92,34,22,17,23,56,42,69,54,57,47,64,32,22,30,81,6,58,43,93,13,31,81,9,13,52,24,69,62,88,32,6,22,7,75,97,15,17,19,69,27,66,34,11,40,16,92,47,27,36,40,40,67,74,49,33,26,74,54,40,14,39,47,88,46,22,85,61,92,4,82,19,22,68,30,63,37,23,62,64,11,54,4,30,28,6,63,55,32,18,47,46,9,94,34,7,69,71,20,61,76,2,80,50,71,62,65,8,37,27,24,48,82,80,79,10,86,94,17,18,64,65,64,73,11,98,80,80,22,0,41,98,55,73,0,78,88,66,38,25,93,62,26,27,42,57,38,81,51,7,99,68,72,16,41,36,66,74,16,88,26,10,38,33,35,91,11,23,57,49,1,2,63,27,30,58,84,20,39,35,27,90,55,52,58,49,88,25,23,4,65,1,66,56,35,2,47,98,25,4,0,26,58,63,53,88,73,89,8,12,77,88,55,32,40,13,81,28,90,56,84,56,58,51,12,45,53,59,95,30,15,95,57,73,11,62,14,84,52,74,49,81,62,4,13,54,69,95,82,60,3,19,16,13,70,80,58,23,39,54,53,6,1,62,31,12,77,45,49,81,72,98,62,86,54,27,41,23,74,75,83,78,94,99,91,64,31,2,39,70,8,45,28,9,59,60,74,88,57,23,69,29,21,83,16,75,11,9,98,37,84,34,15,31,85,59,47,17,61,39,39,21,84,68,30,95,28,56,84,85,79,5,67,0,89,83,27,52,44,78,89,80,12,5,11,97,16,11,66,29,50,6,50,86,74,32,81,2,89,65,39,68,23,6,21,12,41,48,64,85,78,53,18,42,10,81,40,26,92,58,55,94,64,57,80,38,90,62,92,79,79,84,99,2,90,20,66,84,21,82,21,51,88,39,94,98,21,86,77,65,44,84,60,9,42,40,99,84,54,44,15,86,28,14,40,70,87,7,54,60,89,76,11,77,67,5,28,88,91,57,6,88,41,66,97,35,58,96,19,13,40,34,51,20,1,91,91,88,50,45,0,92,73,11,21,41,69,49,81,60,58,39,0,52,5,97,87,64,46,59,29,38,93,80,59,46,71
